pdb_id,score
2HWL,0.7864577962444168
3VU5,0.786083486178018
6S9M,0.7854810175727258
6S9N,0.7854810175727258
2GV2,0.7850927722263282
4JQV,0.7844727789507343
4JQX,0.7844727789507343
5JQF,0.7841681875124521
6PEK,0.7840606324877322
2BCK,0.7837623752676313
5I3L,0.783536877100374
5MFI,0.7834812626647415
5MFJ,0.7834812626647415
5MFK,0.7834812626647415
5VCL,0.7825706554589855
6PIT,0.7821792007753758
4YGW,0.7819485930054522
7RK8,0.781593538962325
7RK9,0.781593538962325
7UDM,0.7813859032903392
5EEQ,0.7810879838952081
2QBX,0.7810000227187293
2H4F,0.7797499858746935
1X7Q,0.7796647695260932
7MJ6,0.7792304110713351
7MJ7,0.7792304110713351
7MJ8,0.7792304110713351
7MJA,0.7792304110713351
1TET,0.7777386604614978
1D5M,0.7775501963565409
6S9O,0.7774879098777573
6S9P,0.7774879098777573
6UF7,0.7774121104001867
6UF8,0.7774121104001867
6UGB,0.7774121104001867
2MHA,0.7773104673124359
1RST,0.7771384721747507
7ZL3,0.7770683734935434
7KNU,0.7768932112467676
3QXA,0.7767308863488392
1PEF,0.7745746762517746
8D36,0.7738709446118227
2R28,0.7732884499078625
3PQZ,0.7726484405028152
3B6S,0.7726186696773627
5WES,0.7725522870708219
4IKW,0.7723459182424723
6PEU,0.7723085463552022
3PDH,0.7714195177193842
3KL4,0.7713625097557516
7MJ9,0.7712373456044875
4MNQ,0.77062875392162
1AQD,0.770561737893261
1JUI,0.7701490002365619
6GB5,0.7678233286890846
6UF9,0.7678105335683582
3TPX,0.7676489687766116
1RSU,0.7675368108866799
1YMM,0.7673639711865705
6VR8,0.7671763938721591
7TZI,0.7671763938721591
7UFP,0.7671763938721591
3FDO,0.766811289536184
3G03,0.766811289536184
1MUJ,0.7666459242135287
4MNW,0.765737175045106
4MNX,0.765737175045106
4MNY,0.765737175045106
3QXD,0.764981164991097
1PZ5,0.7649157536313439
3FWV,0.7647142410369335
1V6D,0.764577506380458
8ESH,0.7643528527756248
5WET,0.7638102214180862
5WEU,0.7638102214180862
3KD7,0.7637475126580905
1PTU,0.7636908425194276
5V1T,0.763665885699793
8D6Z,0.7634793640884118
8DAO,0.7634793640884118
5HPP,0.763286677171334
4D49,0.7627319263430085
4D4E,0.7627319263430085
5U1Q,0.7625861126404729
6Y3M,0.7625139447813263
6Y3O,0.7625139447813263
6Y40,0.7625139447813263
6Y44,0.7625139447813263
6Y8E,0.7625139447813263
5I8E,0.7619928497656044
5KKV,0.7619777743263327
7OXH,0.7618760467823397
4UMN,0.7613633973908596
1Q7D,0.7608503257181674
5JRL,0.7600967648951886
6Q3S,0.7599901388891352
3BEZ,0.7598654392472044
3BF0,0.7598654392472044
7JT8,0.7598400601463575
3BKY,0.759646190841886
1JGD,0.7595849178380115
1DUZ,0.759528754436803
5F1I,0.7592049069752494
5F1N,0.7592049069752494
6UDR,0.7590684679156224
6UDW,0.7590684679156224
6UDZ,0.7590684679156224
6UF4,0.7590684679156224
6UFA,0.7590684679156224
6UFU,0.7590684679156224
6UG2,0.7590684679156224
6UG3,0.7590684679156224
6UG6,0.7590684679156224
1T5W,0.7584716156504512
1PTT,0.758311739983553
4IS6,0.7578058470914664
1SPR,0.757431790393795
1SPS,0.757431790393795
4ZXH,0.757400710496585
5T3D,0.757400710496585
7FIN,0.7572923953656833
7V35,0.7572923953656833
4PG9,0.7572585706405948
6I1J,0.7570474722626698
4IKY,0.7570165190498234
4IKZ,0.7570165190498234
3EG6,0.7567132789114198
7D6R,0.7566461784268185
6OCX,0.7563826327223515
6OD0,0.7563826327223515
3V3B,0.7561534184804278
7EZW,0.7560451455776473
5VLA,0.7560087871652862
5VLH,0.7560087871652862
5VLL,0.7560087871652862
5VLP,0.7560087871652862
6ZFM,0.7554957577207152
5IG9,0.7549102225920279
1LM6,0.7546566427241665
1LME,0.7546566427241665
1N5N,0.7546566427241665
6Y3R,0.7545208793144789
6Y3S,0.7545208793144789
6Y3V,0.7545208793144789
6Y8A,0.7545208793144789
6Y8B,0.7545208793144789
6Y8D,0.7545208793144789
5JRK,0.7533393787111657
7DNO,0.7532047132326294
1PTS,0.7531425112100882
5C0A,0.7528301920256247
7VBH,0.7526103946547307
5OPI,0.7524945629182537
2H1P,0.7521133274399767
2H4H,0.7519367294370797
7OXI,0.7512816445927608
7OXJ,0.7512816445927608
7OXK,0.7512816445927608
6NJZ,0.7510569909879277
6NK0,0.7510569909879277
6NK1,0.7510569909879277
6NKP,0.7510569909879277
1SJH,0.7506278688201996
4PGB,0.7499222369147932
4PGD,0.7499222369147932
4PGE,0.7499222369147932
3B3I,0.7492397882479308
6TVQ,0.7489145472583773
6TVU,0.7489145472583773
6TVW,0.7489145472583773
5IVN,0.7488941088477119
5AEI,0.7487839779075983
7DRN,0.7484880854622852
5OK6,0.7482697238475123
7MWB,0.7470582412781406
7MWC,0.7470582412781406
6GB1,0.7464538301792728
4ZXI,0.7462341172646211
2PZX,0.7461187922655987
3KYN,0.7460836584687526
3KYO,0.7460836584687526
3ZQF,0.7453215675652896
3ZQG,0.7453215675652896
3ZQH,0.7453215675652896
3ZQI,0.7453215675652896
4LNR,0.7448919386601068
1BM3,0.744609221388611
4G35,0.7440122424390759
1S17,0.7434835463615364
6BIJ,0.7434003569627542
6BIL,0.7434003569627542
6BIR,0.7434003569627542
6BIV,0.7434003569627542
6BIX,0.7434003569627542
6BIY,0.7434003569627542
2YDQ,0.7429933623305397
2YDR,0.7429933623305397
2YDS,0.7429933623305397
7SRK,0.7424824020639079
7ST3,0.7424824020639079
7STG,0.7424824020639079
6XP8,0.7424382736772442
6NK2,0.7423148831070709
2NMT,0.7413488726062885
4H3P,0.7413347261856834
4H3Q,0.7413347261856834
4TWT,0.7413173281997452
1A1R,0.7407371138143302
1YFN,0.740696110308636
6HY2,0.7405835723656133
1CDL,0.7404572258269554
1U00,0.7404120417372616
5TYI,0.7402419046369096
5T3E,0.7401005671152222
1UNO,0.7397910349867586
5W4J,0.7396988932262799
4XE2,0.739476477711871
4W6V,0.7391629339118925
1VWG,0.7386868540733795
1VWH,0.7386868540733795
4MNV,0.7386317886033227
1SEM,0.7384678590367884
1VRK,0.7384179876256403
7U21,0.738015300261789
1CMI,0.7380131888557286
3DPC,0.7375008350610969
5Y24,0.7372331087726305
5MWJ,0.7365783617532812
2AK4,0.7363829722364461
1LM4,0.7363130002396023
7SQP,0.7362381720088196
7SSH,0.7362381720088196
1S8D,0.7354526867262067
1T1W,0.7354526867262067
1T1X,0.7354526867262067
1T1Y,0.7354526867262067
1T1Z,0.7354526867262067
1T20,0.7354526867262067
1IAO,0.7349137714433345
3JV2,0.734898147038487
3G5K,0.7348938819982449
3G5P,0.7348938819982449
1MA3,0.734855961145399
7W40,0.7345609977187525
2PHK,0.7345599420157222
3IWY,0.7342887530213165
7C8E,0.7342810252751352
6BIZ,0.7337988223590469
4XXC,0.7337840002885025
5LUZ,0.7330946262097617
7OXG,0.732937875423833
1AO7,0.7329278251309853
8ERX,0.7328483518068696
2BRR,0.7320916238748001
3A99,0.7320916238748001
3L35,0.7315340859904745
3L36,0.7315340859904745
3L37,0.7315340859904745
4PGC,0.7311331299795928
7SR0,0.7304506390846093
7SR3,0.7304506390846093
7SR4,0.7304506390846093
7SR5,0.7304506390846093
7EMY,0.7301411069561455
1T21,0.730073584190332
1T22,0.730073584190332
3VU6,0.7300662787253627
1W0V,0.7299039538274343
1W0W,0.7299039538274343
6JP3,0.7297100845229629
5VLK,0.7296720792138746
2H4J,0.7295925636616375
1P4I,0.7295367803135201
3ATW,0.7293422353591091
7RC6,0.729288098907719
2OQJ,0.7288475751472643
1FF3,0.7276952541757066
7WMC,0.7276026056777736
4GPK,0.7269888621641185
5D9S,0.7269888621641185
5DDH,0.7269888621641185
4RWD,0.7260709917215147
3AL1,0.7259771186080666
1MCB,0.7255626495983979
1MCC,0.7255626495983979
1MCD,0.7255626495983979
1MCE,0.7255626495983979
1MCF,0.7255626495983979
1MCH,0.7255626495983979
1MCI,0.7255626495983979
1MCJ,0.7255626495983979
1MCK,0.7255626495983979
1MCL,0.7255626495983979
1MCN,0.7255626495983979
1MCQ,0.7255626495983979
1MCR,0.7255626495983979
1MCS,0.7255626495983979
6EI3,0.7255211815833704
7YX9,0.7249047776980792
7YXB,0.7249047776980792
7Z0Q,0.7249047776980792
5JR2,0.7248226440023272
4JEH,0.7246261565543408
5VK0,0.724598159309979
5VK1,0.724598159309979
5OFP,0.7244993032782282
4KA3,0.7242689488770317
1HC9,0.7239559118145078
1BS5,0.7235239603626585
1CAG,0.7233726147762446
8BR9,0.7231798434029245
8C3N,0.7231798434029245
5I8C,0.7225264054553328
7L1U,0.7219142243821626
2IAD,0.7219121552042232
5U06,0.7218982199242242
4W4Z,0.7218469549850761
4W50,0.7218469549850761
1T5X,0.7213985345659553
4NMO,0.7211182242973685
4NMP,0.7211182242973685
4NMQ,0.7211182242973685
4NMR,0.7211182242973685
3QN7,0.7210110493257393
6ZRC,0.7207756275499979
6ZRD,0.7207756275499979
1OXN,0.7207327660069706
1OXQ,0.7207327660069706
1OY7,0.7207327660069706
1E27,0.7204719651303824
1E28,0.7204719651303824
6LW5,0.7202141202222786
8BI8,0.7202141202222786
4FAJ,0.7201753970351299
3VIV,0.7199866795614458
1SV2,0.7198049719558824
1VEV,0.7198049719558824
1VEY,0.7198049719558824
1VEZ,0.7198049719558824
5H5Z,0.7189517105387285
7N5Q,0.7189517105387285
1G0Y,0.7172624590059956
2OKL,0.716962048151713
5CH4,0.7168040727502695
8F4B,0.7165803481641029
1SJE,0.7165093626923501
3M17,0.7164387572736883
3M1B,0.7164387572736883
4NMT,0.7164361813582946
4EA3,0.7163312867052107
4JK5,0.7156071166545936
4JK6,0.7156071166545936
2NW3,0.7154581358429675
8DEU,0.7154390487321809
5K26,0.7152283304073469
6AQB,0.7152283304073469
7EN1,0.7134059336084412
5OFR,0.7133326255900219
3C59,0.7129274467670192
3C5T,0.7129274467670192
3H7B,0.7128707344002353
3EQS,0.7124931305403823
3EQY,0.7124931305403823
1SZZ,0.712468638230081
1JK8,0.7122220260022191
4NMS,0.7120529023767761
4NMV,0.7120529023767761
1QSF,0.711974189158842
1RL4,0.7117742812330375
1I8I,0.7117620350778869
2H59,0.7112489211770734
4PK0,0.7103260255880456
2CLR,0.7102958324813811
4RWA,0.7098918782738936
3MGN,0.7091899624431536
1NTV,0.7089396341406251
1EBP,0.7088134987425733
1I8K,0.708327664208061
7KQ0,0.7081771209559501
6Y1J,0.7081753051467381
3PUJ,0.7079487090483293
6CDP,0.7076578839775614
2F2O,0.7073460715305523
2F2P,0.7073460715305523
5W4H,0.7073230572044933
5W4I,0.7073230572044933
1QSE,0.7069617111713059
5JZI,0.7069576994997911
5EHB,0.7068205425621034
6GMG,0.7066952094983544
7WUI,0.7063147341262592
7WUJ,0.7063147341262592
7WUQ,0.7063147341262592
3H9H,0.7061133482162124
3IXA,0.7061133482162124
7EN2,0.7060696421107607
6N8E,0.7059500942996175
6JOZ,0.7056387041338206
3BIM,0.7051888057304574
4F37,0.7051116971811293
1ZEA,0.7042449227651886
1BS7,0.7038876728597585
5HHV,0.7038419398044888
5HHX,0.7038419398044888
6I3G,0.7038419398044888
5E94,0.703813900332006
4PJZ,0.7035687238602653
5F5O,0.7035685971759015
8E3X,0.7034612955199089
8E3Y,0.7034612955199089
8E3Z,0.7034612955199089
4HS3,0.7034491338210006
6H41,0.7034491338210006
2FWO,0.7033820333363991
3L3Q,0.7031352521960524
4N6U,0.7029942102712134
1BE9,0.7028740290382521
1UXS,0.7028071819223779
1UXW,0.7028071819223779
8BI9,0.7028032547071053
1A3I,0.7027701478600773
1A3J,0.7027701478600773
6LTA,0.7024789849643396
1QRN,0.7022796260041108
7W41,0.7020421772785512
1A9B,0.7018627499915333
1A9E,0.7018627499915333
6VTJ,0.7017780826085088
6VTZ,0.7017780826085088
2CLV,0.7015931656657335
2CLZ,0.7015931656657335
5E8N,0.7015917721377335
6WGN,0.7014775872979838
4TPG,0.7013036918948442
4TPH,0.7013036918948442
4TPJ,0.7013036918948442
6TCH,0.7010775180776475
6Y4J,0.701073970915466
8AZB,0.701031996162984
3F50,0.7009523539263834
1I4F,0.7008521043666327
7JRH,0.7006544345312522
1SM3,0.7005617860333192
7ZPY,0.7004672372699318
6TQ0,0.700461452017326
7E3Z,0.7001507797295897
7R9X,0.700015227460508
2YEZ,0.6998691181611241
4CVX,0.6998691181611241
4CVZ,0.6998691181611241
4CW1,0.6998691181611241
4D0B,0.6998691181611241
4D0C,0.6998691181611241
4D0D,0.6998691181611241
7VHC,0.6995884278394463
7VHD,0.6995884278394463
7VHE,0.6995884278394463
7VHF,0.6995884278394463
5TKK,0.6985924776007265
6CDM,0.6985924776007265
6CDO,0.6985924776007265
1I1F,0.6982758933760209
1I1Y,0.6982758933760209
2HLA,0.6982340875360238
5WBS,0.6982340875360238
1ELW,0.697400800020202
2P6B,0.6971481069428859
6HBY,0.6967954176745464
1IFH,0.6966773478476453
1GGI,0.696360805851061
4NB3,0.6963113144930038
4PL0,0.6959862846440562
2XPG,0.6959492083536345
3GGW,0.695782576187343
1K8D,0.6957754396348586
8AY0,0.6956528936271092
5TEG,0.6954155293577923
5A0R,0.6952150724664119
5A0X,0.6952150724664119
7KQ1,0.6950724258729672
4N6T,0.6950012292606084
5TKJ,0.6944802609292501
2AW6,0.6944391729673136
3D2U,0.6940815852369138
4FTG,0.6933942803361122
3G7A,0.6933477449465396
6DJU,0.6932352914597594
6DJV,0.6932352914597594
6ED3,0.6932352914597594
2CDR,0.6930634230064379
2CNK,0.6930634230064379
2CNL,0.6930634230064379
2CNN,0.6930634230064379
2CNO,0.6930634230064379
1IS0,0.6929198051662052
3C2A,0.6927935008556685
4RSL,0.6927041039230685
6ORV,0.6923072018118229
1GNG,0.6921066604642002
3LNZ,0.6921007485272309
1C9I,0.692052735153416
1C9L,0.692052735153416
3QFD,0.692031747777175
1ELR,0.6916132248678704
6GXC,0.6916014854501742
4TT2,0.6914911855975756
4TT4,0.6914911855975756
2NX5,0.6912898419156501
3UA7,0.6908818760366476
3QW5,0.6908755418184662
3QW6,0.6908755418184662
3QW7,0.6908755418184662
3QW8,0.6908755418184662
2NS7,0.6908404080216202
2NS8,0.6908404080216202
1DKD,0.6906728890647831
8ARN,0.6906405000958157
1I7R,0.690311627487838
3F4Y,0.690311627487838
1M6O,0.6901268794575477
7F7G,0.6899401889336816
7F7I,0.6899401889336816
3Q4J,0.6886006284726823
3Q4K,0.6886006284726823
3Q4L,0.6886006284726823
7P2I,0.687757755173346
1BX2,0.6877098684838947
6GGM,0.6876963132569865
6GH4,0.6876963132569865
6GHN,0.6876963132569865
3PUK,0.6876107590834166
1FVG,0.6874159607602784
5H6Q,0.6871783431222341
5H6R,0.6871783431222341
5X60,0.6871783431222341
6Y13,0.6870962516546034
3VFR,0.6869794486713386
3VFS,0.6869794486713386
3VFT,0.6869794486713386
1L4X,0.6863654095608351
1Q4K,0.6860794407240063
8ARE,0.6859584149286205
5E8O,0.6854127431463548
5E8P,0.6854127431463548
5LSO,0.6849753020387483
1QBQ,0.6849459957226292
1NU2,0.6847714246695501
6E3I,0.6845256147759913
6E3J,0.6845256147759913
5J31,0.6844243095132103
4NMX,0.6841136372254739
3H9S,0.6836899624853816
3I5R,0.6836052951023571
1SLG,0.6834548785346098
7P2H,0.6833744761918275
3BOO,0.6826828640226626
3E3U,0.6821516764859717
3WVQ,0.682003793605497
3WVR,0.682003793605497
7TBH,0.6817233566525464
1HHG,0.6816895319274578
1HHH,0.6816895319274578
1HHI,0.6816895319274578
1HHJ,0.6816895319274578
1HHK,0.6816895319274578
1IWQ,0.6815769939844352
2AWW,0.6815707442224963
2CCQ,0.6814403015560809
2CM0,0.6814403015560809
3CPM,0.6812544133665179
2FX7,0.6810475800288351
2FX8,0.6810475800288351
2FX9,0.6810475800288351
2SEB,0.6809982998113838
4Z09,0.6805761452836552
4Z0D,0.6805761452836552
4Z0E,0.6805761452836552
2BVO,0.6800281509547229
2BVP,0.6800281509547229
2BVQ,0.6800281509547229
2Q3I,0.6798151100832224
3VFU,0.6796431994017795
3VFV,0.6796431994017795
3VFW,0.6796431994017795
4Q8D,0.6796032515991156
2FZS,0.6795450612480893
2AV7,0.6787541707659616
1AYA,0.6785177777434322
1AYB,0.6785177777434322
1AYC,0.6785177777434322
1AYD,0.6785177777434322
7SKZ,0.6784895693584645
7SL5,0.6784895693584645
7U09,0.6784895693584645
7U0A,0.6784895693584645
7U0E,0.6784895693584645
6LTB,0.6784075201189549
1SHD,0.6782025448186053
1B32,0.6781549114978813
1B3F,0.6781549114978813
1B3G,0.6781549114978813
1B3L,0.6781549114978813
1B40,0.6781549114978813
1B46,0.6781549114978813
1B4Z,0.6781549114978813
1B51,0.6781549114978813
1B52,0.6781549114978813
1B58,0.6781549114978813
1B5I,0.6781549114978813
1B5J,0.6781549114978813
1B9J,0.6781549114978813
1QKA,0.6781549114978813
1QKB,0.6781549114978813
3LNJ,0.6776064948877369
6Y1S,0.6774946325946537
5ENW,0.6773550686540573
5EOT,0.6773550686540573
5F7D,0.6773550686540573
5F9J,0.6773550686540573
5FA3,0.6773550686540573
5FA4,0.6773550686540573
5FDW,0.6773550686540573
1A3R,0.6773384730024219
1HSA,0.6770178771062014
5T1E,0.6765270174252652
7D68,0.676280109600555
2C1E,0.6762578976087988
2C2K,0.6762578976087988
2C2M,0.6762578976087988
2C2O,0.6762578976087988
2C2Z,0.6762578976087988
4Z0F,0.6751970005196593
1CZQ,0.6735132808708046
5JA1,0.6730778667130163
4UTN,0.6730172060168992
4UTR,0.6730172060168992
4UTZ,0.6730172060168992
3PE3,0.6729850493025984
3PE4,0.6729850493025984
5MCQ,0.6727731908184916
1N2R,0.6727160139423743
2AV1,0.6724371394299086
6Z13,0.6723948268524569
6Z3F,0.6723948268524569
6ZBR,0.6723948268524569
6ZCD,0.6723948268524569
7EDO,0.671784546044741
3EFP,0.6715172420374866
7L4Z,0.6708227161279583
3QZW,0.6702032295898188
5AEF,0.6701505288945497
3BEV,0.6698114793093607
1I7T,0.6694535537539913
1I7U,0.6694535537539913
3QUK,0.6693862421287838
3QUL,0.6693862421287838
7U23,0.6688177249329439
1XRM,0.6687595768100388
1XRN,0.6687595768100388
1XRO,0.6687595768100388
1XRQ,0.6687595768100388
1XRR,0.6687595768100388
5NJX,0.6687079740459211
1FV1,0.668645603110895
4BPI,0.6684964111586628
4BPJ,0.6684964111586628
4BPK,0.6684964111586628
3D39,0.6680291992256039
3D3V,0.6680291992256039
1TJC,0.6674109795311006
5MCO,0.6673940882826169
1KFF,0.6672331569126885
1KL3,0.6672331569126885
1KL4,0.6672331569126885
1KL5,0.6672331569126885
6SWU,0.6667388345258132
5VB9,0.6662833197823292
6TDO,0.6662652883745729
6TDP,0.6662652883745729
6TDQ,0.6662652883745729
3F4Z,0.6661434602448842
6O44,0.6659201579399299
3LNY,0.6658686818601758
3IOL,0.6658240889641788
2R3C,0.6657774691183639
3EXB,0.6654284536965696
1OU8,0.6654059038798438
6SH2,0.6649662669099344
3ZMS,0.6649568711529653
3ZMT,0.6649568711529653
3ZMU,0.6649568711529653
3ZMV,0.6649568711529653
3ZMZ,0.6649568711529653
3ZN0,0.6649568711529653
3ZN1,0.6649568711529653
6P9Y,0.6639489492418827
1RK0,0.6637702187188647
8FLQ,0.663675944438265
8FLR,0.663675944438265
8FLS,0.663675944438265
8FLT,0.663675944438265
8FLU,0.663675944438265
5NGN,0.6633381828107731
6IAM,0.663199822371631
5DRV,0.6631517245415737
1JF1,0.663117477535273
3PSL,0.6630296008150365
1IR3,0.6628886011183189
7EUO,0.6628021179260825
7VFX,0.6628021179260825
2BBA,0.6621594059212779
6ME1,0.6620567493586181
5JA2,0.6619111890248099
6M5E,0.6615109931201101
1B77,0.6611109238997738
1P4B,0.6611009580631684
2DF6,0.6609011768217276
2G6F,0.6609011768217276
1FZF,0.6608757132646383
6Y14,0.6607595014750705
1BS4,0.6607493456119197
1BS6,0.6607493456119197
1BS8,0.6607493456119197
1BSZ,0.6607493456119197
2G2L,0.6607095033795588
6VM8,0.6606559581218654
1KV0,0.660244149483833
4UTV,0.6600156108918487
4UTX,0.6600156108918487
4UU7,0.6600156108918487
4UU8,0.6600156108918487
4UUB,0.6600156108918487
1YXW,0.65941989878595
1JHT,0.6592519153197797
3WXA,0.6588262980861118
4OD7,0.6587621535699949
5T1F,0.6581832904844587
4XYN,0.6580723994381633
1FYT,0.6577008341996432
6EVL,0.6576506249635254
7V5C,0.657358490821
7V5D,0.657358490821
3RST,0.6573285933111839
4DR8,0.6573285933111839
1XRP,0.6567278138307401
3WEX,0.656325759888707
3OQS,0.6559457067978238
4H3H,0.6558876431311612
1RJY,0.6557924609459556
6J2D,0.6557092715471733
6J2F,0.6557092715471733
6QBB,0.6554776080742195
6QW4,0.6554776080742195
6SOK,0.6554776080742195
6SOS,0.6554776080742195
6TIP,0.6554776080742195
3DRF,0.6552067569047835
3S1B,0.6552067569047835
3S1K,0.6552067569047835
2WV4,0.6551747479889068
1SLE,0.654516622719861
3FDL,0.6543465278476301
1BBZ,0.6542694615264233
6LTC,0.6542392261916374
6LTD,0.6542392261916374
4UUA,0.6542280779676383
5YD3,0.6536770432139789
3NFN,0.6536064800234382
6RSY,0.6526189331808392
1RJZ,0.6521520168446286
6J2E,0.6520688696739677
6J2G,0.6520688696739677
3T0E,0.652033609192758
4OV5,0.6519408762385825
1B05,0.6518181613183485
3AGY,0.6514851503544924
3AGZ,0.6514851503544924
1U9F,0.6514827011234623
1U9G,0.6514827011234623
1U9H,0.6514827011234623
3LV3,0.6512098230042083
7S5H,0.6509165487024101
4A1V,0.6508568381390202
5XSQ,0.6506822670859412
3C9N,0.6501918296862171
4D2C,0.6497336123429758
4D2D,0.6497336123429758
4I5B,0.6494455743282076
2VSQ,0.6493450291716084
1PYW,0.6493299537323367
6QSY,0.6487202641183177
6AK2,0.6487176037466816
1QSU,0.6486352589103236
6J2J,0.6486344565760206
6EVM,0.6485852608148118
4YPI,0.6483683349561601
7W53,0.6483021634902252
7W55,0.6483021634902252
7W56,0.6483021634902252
7W57,0.6483021634902252
1JRR,0.6482834142044083
3NCL,0.6482031807741107
1ZT1,0.6479042901321918
1ZT7,0.6479042901321918
2WEV,0.6468117219521453
2WFY,0.6468117219521453
2WHB,0.6468117219521453
1SVZ,0.6467573743601489
6S6M,0.6466735937676699
6S6N,0.6466735937676699
2JGP,0.6464205628653841
7F9Y,0.6456952104273731
7F9Z,0.6456952104273731
7YJ4,0.6456952104273731
4A1X,0.6454777356031455
2CII,0.6454607598984194
3P9G,0.6454327837681183
3P9H,0.6454327837681183
6J2I,0.6453890143204849
4W5M,0.6450787643139607
4W5P,0.6450787643139607
4WBU,0.6450787643139607
7NZE,0.6447953291644043
5VF1,0.6438308811041066
1EBA,0.6435939813441228
5T1I,0.6435825797513963
6V7O,0.6425088453134091
6K7T,0.6423173830118464
4HIX,0.6419731393677488
7W36,0.6415908059583203
4KWB,0.6413222773355508
4H3K,0.6412695344121605
1LCJ,0.6410357806472068
1Y3A,0.6404652998437306
6J2H,0.6394060496513182
7NZF,0.6390077962401939
3ALO,0.6387973312840871
6SYI,0.6386754609262772
3O6P,0.6385830657970715
7AL0,0.63845904180508
5YD4,0.6383477284775724
5YD5,0.6383477284775724
6N9J,0.6379648038744471
2OR9,0.6379228291219651
4DC2,0.6376174775775011
4P57,0.6368975303390048
3D3X,0.6361231932803911
7DTL,0.6359971423385815
4A1T,0.6357832146765355
1BII,0.635711046817389
1ULH,0.6352652023136619
6INS,0.6348574475752655
3COJ,0.634723542202911
4OED,0.6345909036741928
4OEY,0.6345909036741928
4OEZ,0.6345909036741928
4OFR,0.6345909036741928
4OFU,0.6345909036741928
1N7F,0.6345656090295885
1O6K,0.6343779472589346
6Q36,0.6341704804994337
2WV5,0.6334046735213043
3UWA,0.6332571284657992
5XCO,0.6329396152224269
2IPK,0.6328889414769758
2AF5,0.6328019515472848
2FKG,0.6328019515472848
2FKJ,0.6328019515472848
2HKD,0.6328019515472848
1SLD,0.6324299217994315
1SMF,0.6324299217994315
3AGX,0.6321319601761791
1DDV,0.6315832479691863
1JYM,0.6314211764399853
2XNS,0.6301779805515854
6Q2X,0.629855188793062
1AID,0.6296390652687132
2AID,0.6296390652687132
2Z3K,0.6292998467710395
2Z3M,0.6292998467710395
2Z3O,0.6292998467710395
2Z3P,0.6292998467710395
3DRI,0.6290813162437816
3DRJ,0.6290813162437816
5GRD,0.6290490117310565
7SF7,0.6281915697299031
7SF8,0.6281915697299031
7Q0L,0.6280256554416719
2OBH,0.6279830894954931
1MF4,0.6270378552303455
3OE0,0.6270313098715582
8HBD,0.6270161499760439
8HCQ,0.6270161499760439
8HCX,0.6270161499760439
4OH5,0.6265978382073454
4OH6,0.6265978382073454
4OHA,0.6265978382073454
4OIL,0.6265978382073454
4OIU,0.6265978382073454
4OJ9,0.6265978382073454
4OK1,0.6265978382073454
4OKB,0.6265978382073454
4OKT,0.6265978382073454
4OKW,0.6265978382073454
4OKX,0.6265978382073454
4OLM,0.6265978382073454
4DR9,0.6264998267380187
1J4X,0.6262709925491858
3NF3,0.6259149672592708
5DIJ,0.6258824938340609
5DLK,0.6258824938340609
5EGF,0.6258824938340609
5EJD,0.6258824938340609
6A6R,0.6250385648316944
